Document Index (generated),Number of Records per episodes.json,Number of Records,Action,Alive,Alt Location,Born,characters Index (generated),Consummated,Episode Air Date,Episode Description,Episode Link,Episode Num,Episode Title,episodes Index (generated),Flashback,Greensight,killedBy Index (generated),Killed By,Location,Manner Of Death,Name (Episodes.Scenes.Characters),Name (Episodes.Scenes.Characters.Weapon),openingSequenceLocations Index (generated),Opening Sequence Locations,Scene End,Scene Start,scenes Index (generated),Season Num,Sub Location,Title,To,Type (Episodes.Scenes.Characters.Married),Type (Episodes.Scenes.Characters.Sex),Warg,weapon Index (generated),When (Episodes.Scenes.Characters.Married),When (Episodes.Scenes.Characters.Sex),with Index (generated),With
1,1,1,,False,,,2,,2012-05-06,"Theon seizes control of Winterfell. Jon captures a wildling, named Ygritte. The people of King's Landing begin to turn against King Joffrey. Daenerys looks to buy ships to sail for the Seven Kingdoms.",/title/tt2085238/,6,The Old Gods and the New,16,,,1,Sandor Clegane,The Crownlands,Gutted,King's Landing Rioter #1,,6,Qarth,0:29:15,0:28:34,24,2,King's Landing,,,,,,,,,,
1,1,1,,False,,,3,,2012-05-06,"Theon seizes control of Winterfell. Jon captures a wildling, named Ygritte. The people of King's Landing begin to turn against King Joffrey. Daenerys looks to buy ships to sail for the Seven Kingdoms.",/title/tt2085238/,6,The Old Gods and the New,16,,,1,Sandor Clegane,The Crownlands,Back stab,King's Landing Rioter #2,,6,Qarth,0:29:15,0:28:34,24,2,King's Landing,,,,,,,,,,
1,1,1,,False,,,4,,2012-05-06,"Theon seizes control of Winterfell. Jon captures a wildling, named Ygritte. The people of King's Landing begin to turn against King Joffrey. Daenerys looks to buy ships to sail for the Seven Kingdoms.",/title/tt2085238/,6,The Old Gods and the New,16,,,1,Sandor Clegane,The Crownlands,Throat slash,King's Landing Rioter #3,,6,Qarth,0:29:15,0:28:34,24,2,King's Landing,,,,,,,,,,
1,1,1,,False,,,2,,2012-05-06,"Theon seizes control of Winterfell. Jon captures a wildling, named Ygritte. The people of King's Landing begin to turn against King Joffrey. Daenerys looks to buy ships to sail for the Seven Kingdoms.",/title/tt2085238/,6,The Old Gods and the New,16,,,1,Jaqen H'ghar,The Riverlands,Poison dart,Amory Lorch,,6,Qarth,0:38:51,0:38:41,33,2,Harrenhal,,,,,,,,,,
1,1,1,,False,,,2,,2012-05-06,"Theon seizes control of Winterfell. Jon captures a wildling, named Ygritte. The people of King's Landing begin to turn against King Joffrey. Daenerys looks to buy ships to sail for the Seven Kingdoms.",/title/tt2085238/,6,The Old Gods and the New,16,,,1,Osha,The North,Throat slash,Drennan,,6,Qarth,0:50:24,0:49:43,43,2,Winterfell,,,,,,,,,,
1,1,1,,False,,,4,,2012-05-06,"Theon seizes control of Winterfell. Jon captures a wildling, named Ygritte. The people of King's Landing begin to turn against King Joffrey. Daenerys looks to buy ships to sail for the Seven Kingdoms.",/title/tt2085238/,6,The Old Gods and the New,16,,,1,Doreah,Qarth,,Irri,,6,Qarth,0:52:17,0:51:33,46,2,,,,,,,,,,,
1,1,1,,False,,,2,,2012-05-13,Bran and Rickon have escaped Winterfell. Theon tries to hunt them down. Daenerys' dragons have been stolen. Jon travels through the wilderness with Ygritte as his prisoner. Sansa has bled and is now ready to have Joffrey's children.,/title/tt2085239/,7,A Man Without Honor,17,,,1,Jaime Lannister,The Westerlands,Head crush,Alton Lannister,,1,King's Landing,0:39:00,0:32:47,26,2,Camp of the North,,,,,,,,,,
1,1,1,,False,,,3,,2012-05-13,Bran and Rickon have escaped Winterfell. Theon tries to hunt them down. Daenerys' dragons have been stolen. Jon travels through the wilderness with Ygritte as his prisoner. Sansa has bled and is now ready to have Joffrey's children.,/title/tt2085239/,7,A Man Without Honor,17,,,1,Jaime Lannister,The Westerlands,Neck snap,Torrhen Karstark,,1,King's Landing,0:39:24,0:39:00,27,2,Camp of the North,,,,,,,,,,
1,1,1,,False,,,2,,2012-05-13,Bran and Rickon have escaped Winterfell. Theon tries to hunt them down. Daenerys' dragons have been stolen. Jon travels through the wilderness with Ygritte as his prisoner. Sansa has bled and is now ready to have Joffrey's children.,/title/tt2085239/,7,A Man Without Honor,17,,,1,Pyat Pree,Qarth,Throat slash,Spice King,,1,King's Landing,0:43:05,0:40:50,29,2,,,,,,,,,,,
1,1,1,,False,,,4,,2012-05-13,Bran and Rickon have escaped Winterfell. Theon tries to hunt them down. Daenerys' dragons have been stolen. Jon travels through the wilderness with Ygritte as his prisoner. Sansa has bled and is now ready to have Joffrey's children.,/title/tt2085239/,7,A Man Without Honor,17,,,1,Pyat Pree,Qarth,Throat slash,Silk King,,1,King's Landing,0:43:05,0:40:50,29,2,,,,,,,,,,,
1,1,1,,False,,,2,,2012-05-13,Bran and Rickon have escaped Winterfell. Theon tries to hunt them down. Daenerys' dragons have been stolen. Jon travels through the wilderness with Ygritte as his prisoner. Sansa has bled and is now ready to have Joffrey's children.,/title/tt2085239/,7,A Man Without Honor,17,,,1,Jaime Lannister,The Westerlands,Head crush,Alton Lannister,,2,Harrenhal,0:39:00,0:32:47,26,2,Camp of the North,,,,,,,,,,
1,1,1,,False,,,3,,2012-05-13,Bran and Rickon have escaped Winterfell. Theon tries to hunt them down. Daenerys' dragons have been stolen. Jon travels through the wilderness with Ygritte as his prisoner. Sansa has bled and is now ready to have Joffrey's children.,/title/tt2085239/,7,A Man Without Honor,17,,,1,Jaime Lannister,The Westerlands,Neck snap,Torrhen Karstark,,2,Harrenhal,0:39:24,0:39:00,27,2,Camp of the North,,,,,,,,,,
1,1,1,,False,,,2,,2012-05-13,Bran and Rickon have escaped Winterfell. Theon tries to hunt them down. Daenerys' dragons have been stolen. Jon travels through the wilderness with Ygritte as his prisoner. Sansa has bled and is now ready to have Joffrey's children.,/title/tt2085239/,7,A Man Without Honor,17,,,1,Pyat Pree,Qarth,Throat slash,Spice King,,2,Harrenhal,0:43:05,0:40:50,29,2,,,,,,,,,,,
1,1,1,,False,,,4,,2012-05-13,Bran and Rickon have escaped Winterfell. Theon tries to hunt them down. Daenerys' dragons have been stolen. Jon travels through the wilderness with Ygritte as his prisoner. Sansa has bled and is now ready to have Joffrey's children.,/title/tt2085239/,7,A Man Without Honor,17,,,1,Pyat Pree,Qarth,Throat slash,Silk King,,2,Harrenhal,0:43:05,0:40:50,29,2,,,,,,,,,,,
1,1,1,,False,,,2,,2012-05-13,Bran and Rickon have escaped Winterfell. Theon tries to hunt them down. Daenerys' dragons have been stolen. Jon travels through the wilderness with Ygritte as his prisoner. Sansa has bled and is now ready to have Joffrey's children.,/title/tt2085239/,7,A Man Without Honor,17,,,1,Jaime Lannister,The Westerlands,Head crush,Alton Lannister,,3,Pyke,0:39:00,0:32:47,26,2,Camp of the North,,,,,,,,,,
1,1,1,,False,,,3,,2012-05-13,Bran and Rickon have escaped Winterfell. Theon tries to hunt them down. Daenerys' dragons have been stolen. Jon travels through the wilderness with Ygritte as his prisoner. Sansa has bled and is now ready to have Joffrey's children.,/title/tt2085239/,7,A Man Without Honor,17,,,1,Jaime Lannister,The Westerlands,Neck snap,Torrhen Karstark,,3,Pyke,0:39:24,0:39:00,27,2,Camp of the North,,,,,,,,,,
1,1,1,,False,,,2,,2012-05-13,Bran and Rickon have escaped Winterfell. Theon tries to hunt them down. Daenerys' dragons have been stolen. Jon travels through the wilderness with Ygritte as his prisoner. Sansa has bled and is now ready to have Joffrey's children.,/title/tt2085239/,7,A Man Without Honor,17,,,1,Pyat Pree,Qarth,Throat slash,Spice King,,3,Pyke,0:43:05,0:40:50,29,2,,,,,,,,,,,
1,1,1,,False,,,4,,2012-05-13,Bran and Rickon have escaped Winterfell. Theon tries to hunt them down. Daenerys' dragons have been stolen. Jon travels through the wilderness with Ygritte as his prisoner. Sansa has bled and is now ready to have Joffrey's children.,/title/tt2085239/,7,A Man Without Honor,17,,,1,Pyat Pree,Qarth,Throat slash,Silk King,,3,Pyke,0:43:05,0:40:50,29,2,,,,,,,,,,,
1,1,1,,False,,,2,,2012-05-13,Bran and Rickon have escaped Winterfell. Theon tries to hunt them down. Daenerys' dragons have been stolen. Jon travels through the wilderness with Ygritte as his prisoner. Sansa has bled and is now ready to have Joffrey's children.,/title/tt2085239/,7,A Man Without Honor,17,,,1,Jaime Lannister,The Westerlands,Head crush,Alton Lannister,,4,Winterfell,0:39:00,0:32:47,26,2,Camp of the North,,,,,,,,,,
1,1,1,,False,,,3,,2012-05-13,Bran and Rickon have escaped Winterfell. Theon tries to hunt them down. Daenerys' dragons have been stolen. Jon travels through the wilderness with Ygritte as his prisoner. Sansa has bled and is now ready to have Joffrey's children.,/title/tt2085239/,7,A Man Without Honor,17,,,1,Jaime Lannister,The Westerlands,Neck snap,Torrhen Karstark,,4,Winterfell,0:39:24,0:39:00,27,2,Camp of the North,,,,,,,,,,
1,1,1,,False,,,2,,2012-05-13,Bran and Rickon have escaped Winterfell. Theon tries to hunt them down. Daenerys' dragons have been stolen. Jon travels through the wilderness with Ygritte as his prisoner. Sansa has bled and is now ready to have Joffrey's children.,/title/tt2085239/,7,A Man Without Honor,17,,,1,Pyat Pree,Qarth,Throat slash,Spice King,,4,Winterfell,0:43:05,0:40:50,29,2,,,,,,,,,,,
1,1,1,,False,,,4,,2012-05-13,Bran and Rickon have escaped Winterfell. Theon tries to hunt them down. Daenerys' dragons have been stolen. Jon travels through the wilderness with Ygritte as his prisoner. Sansa has bled and is now ready to have Joffrey's children.,/title/tt2085239/,7,A Man Without Honor,17,,,1,Pyat Pree,Qarth,Throat slash,Silk King,,4,Winterfell,0:43:05,0:40:50,29,2,,,,,,,,,,,
1,1,1,,False,,,2,,2012-05-13,Bran and Rickon have escaped Winterfell. Theon tries to hunt them down. Daenerys' dragons have been stolen. Jon travels through the wilderness with Ygritte as his prisoner. Sansa has bled and is now ready to have Joffrey's children.,/title/tt2085239/,7,A Man Without Honor,17,,,1,Jaime Lannister,The Westerlands,Head crush,Alton Lannister,,5,The Wall,0:39:00,0:32:47,26,2,Camp of the North,,,,,,,,,,
1,1,1,,False,,,3,,2012-05-13,Bran and Rickon have escaped Winterfell. Theon tries to hunt them down. Daenerys' dragons have been stolen. Jon travels through the wilderness with Ygritte as his prisoner. Sansa has bled and is now ready to have Joffrey's children.,/title/tt2085239/,7,A Man Without Honor,17,,,1,Jaime Lannister,The Westerlands,Neck snap,Torrhen Karstark,,5,The Wall,0:39:24,0:39:00,27,2,Camp of the North,,,,,,,,,,
1,1,1,,False,,,2,,2012-05-13,Bran and Rickon have escaped Winterfell. Theon tries to hunt them down. Daenerys' dragons have been stolen. Jon travels through the wilderness with Ygritte as his prisoner. Sansa has bled and is now ready to have Joffrey's children.,/title/tt2085239/,7,A Man Without Honor,17,,,1,Pyat Pree,Qarth,Throat slash,Spice King,,5,The Wall,0:43:05,0:40:50,29,2,,,,,,,,,,,
1,1,1,,False,,,4,,2012-05-13,Bran and Rickon have escaped Winterfell. Theon tries to hunt them down. Daenerys' dragons have been stolen. Jon travels through the wilderness with Ygritte as his prisoner. Sansa has bled and is now ready to have Joffrey's children.,/title/tt2085239/,7,A Man Without Honor,17,,,1,Pyat Pree,Qarth,Throat slash,Silk King,,5,The Wall,0:43:05,0:40:50,29,2,,,,,,,,,,,
1,1,1,,False,,,2,,2012-05-13,Bran and Rickon have escaped Winterfell. Theon tries to hunt them down. Daenerys' dragons have been stolen. Jon travels through the wilderness with Ygritte as his prisoner. Sansa has bled and is now ready to have Joffrey's children.,/title/tt2085239/,7,A Man Without Honor,17,,,1,Jaime Lannister,The Westerlands,Head crush,Alton Lannister,,6,Qarth,0:39:00,0:32:47,26,2,Camp of the North,,,,,,,,,,
1,1,1,,False,,,3,,2012-05-13,Bran and Rickon have escaped Winterfell. Theon tries to hunt them down. Daenerys' dragons have been stolen. Jon travels through the wilderness with Ygritte as his prisoner. Sansa has bled and is now ready to have Joffrey's children.,/title/tt2085239/,7,A Man Without Honor,17,,,1,Jaime Lannister,The Westerlands,Neck snap,Torrhen Karstark,,6,Qarth,0:39:24,0:39:00,27,2,Camp of the North,,,,,,,,,,
1,1,1,,False,,,2,,2012-05-13,Bran and Rickon have escaped Winterfell. Theon tries to hunt them down. Daenerys' dragons have been stolen. Jon travels through the wilderness with Ygritte as his prisoner. Sansa has bled and is now ready to have Joffrey's children.,/title/tt2085239/,7,A Man Without Honor,17,,,1,Pyat Pree,Qarth,Throat slash,Spice King,,6,Qarth,0:43:05,0:40:50,29,2,,,,,,,,,,,
1,1,1,,False,,,4,,2012-05-13,Bran and Rickon have escaped Winterfell. Theon tries to hunt them down. Daenerys' dragons have been stolen. Jon travels through the wilderness with Ygritte as his prisoner. Sansa has bled and is now ready to have Joffrey's children.,/title/tt2085239/,7,A Man Without Honor,17,,,1,Pyat Pree,Qarth,Throat slash,Silk King,,6,Qarth,0:43:05,0:40:50,29,2,,,,,,,,,,,
1,1,1,,False,,,1,,2012-05-27,Stannis Baratheon's fleet and army arrive at King's Landing and the battle for the city begins. Cersei plans for her and her children's future.,/title/tt2084342/,9,Blackwater,19,,,1,Bronn,The Crownlands,Wildfire,Matthos Seaworth,,1,King's Landing,0:25:16,0:24:58,45,2,Blackwater Bay,,,,,,,,,,
1,1,1,,False,,,2,,2012-05-27,Stannis Baratheon's fleet and army arrive at King's Landing and the battle for the city begins. Cersei plans for her and her children's future.,/title/tt2084342/,9,Blackwater,19,,,1,Podrick Payne,The Crownlands,Face stab,Mandon Moore,,1,King's Landing,0:50:02,0:49:35,115,2,King's Landing,,,,,,,,,,
1,1,1,,False,,,1,,2012-05-27,Stannis Baratheon's fleet and army arrive at King's Landing and the battle for the city begins. Cersei plans for her and her children's future.,/title/tt2084342/,9,Blackwater,19,,,1,Bronn,The Crownlands,Wildfire,Matthos Seaworth,,2,Harrenhal,0:25:16,0:24:58,45,2,Blackwater Bay,,,,,,,,,,
1,1,1,,False,,,2,,2012-05-27,Stannis Baratheon's fleet and army arrive at King's Landing and the battle for the city begins. Cersei plans for her and her children's future.,/title/tt2084342/,9,Blackwater,19,,,1,Podrick Payne,The Crownlands,Face stab,Mandon Moore,,2,Harrenhal,0:50:02,0:49:35,115,2,King's Landing,,,,,,,,,,
1,1,1,,False,,,1,,2012-05-27,Stannis Baratheon's fleet and army arrive at King's Landing and the battle for the city begins. Cersei plans for her and her children's future.,/title/tt2084342/,9,Blackwater,19,,,1,Bronn,The Crownlands,Wildfire,Matthos Seaworth,,3,Pyke,0:25:16,0:24:58,45,2,Blackwater Bay,,,,,,,,,,
1,1,1,,False,,,2,,2012-05-27,Stannis Baratheon's fleet and army arrive at King's Landing and the battle for the city begins. Cersei plans for her and her children's future.,/title/tt2084342/,9,Blackwater,19,,,1,Podrick Payne,The Crownlands,Face stab,Mandon Moore,,3,Pyke,0:50:02,0:49:35,115,2,King's Landing,,,,,,,,,,
1,1,1,,False,,,1,,2012-05-27,Stannis Baratheon's fleet and army arrive at King's Landing and the battle for the city begins. Cersei plans for her and her children's future.,/title/tt2084342/,9,Blackwater,19,,,1,Bronn,The Crownlands,Wildfire,Matthos Seaworth,,4,Winterfell,0:25:16,0:24:58,45,2,Blackwater Bay,,,,,,,,,,
1,1,1,,False,,,2,,2012-05-27,Stannis Baratheon's fleet and army arrive at King's Landing and the battle for the city begins. Cersei plans for her and her children's future.,/title/tt2084342/,9,Blackwater,19,,,1,Podrick Payne,The Crownlands,Face stab,Mandon Moore,,4,Winterfell,0:50:02,0:49:35,115,2,King's Landing,,,,,,,,,,
1,1,1,,False,,,1,,2012-05-27,Stannis Baratheon's fleet and army arrive at King's Landing and the battle for the city begins. Cersei plans for her and her children's future.,/title/tt2084342/,9,Blackwater,19,,,1,Bronn,The Crownlands,Wildfire,Matthos Seaworth,,5,The Wall,0:25:16,0:24:58,45,2,Blackwater Bay,,,,,,,,,,
1,1,1,,False,,,2,,2012-05-27,Stannis Baratheon's fleet and army arrive at King's Landing and the battle for the city begins. Cersei plans for her and her children's future.,/title/tt2084342/,9,Blackwater,19,,,1,Podrick Payne,The Crownlands,Face stab,Mandon Moore,,5,The Wall,0:50:02,0:49:35,115,2,King's Landing,,,,,,,,,,
1,1,1,,False,,,1,,2012-05-27,Stannis Baratheon's fleet and army arrive at King's Landing and the battle for the city begins. Cersei plans for her and her children's future.,/title/tt2084342/,9,Blackwater,19,,,1,Bronn,The Crownlands,Wildfire,Matthos Seaworth,,6,Qarth,0:25:16,0:24:58,45,2,Blackwater Bay,,,,,,,,,,
1,1,1,,False,,,2,,2012-05-27,Stannis Baratheon's fleet and army arrive at King's Landing and the battle for the city begins. Cersei plans for her and her children's future.,/title/tt2084342/,9,Blackwater,19,,,1,Podrick Payne,The Crownlands,Face stab,Mandon Moore,,6,Qarth,0:50:02,0:49:35,115,2,King's Landing,,,,,,,,,,
1,1,1,,False,,,3,,2012-06-03,Joffrey puts Sansa aside for Margaery Tyrell. Robb marries Talisa Maegyr. Jon prepares to meet Mance Rayder. Arya says farewell to Jaqen H'ghar. Daenerys tries to rescue her dragons.,/title/tt2112510/,10,Valar Morghulis,20,,,1,Brienne of Tarth,The Riverlands,Multiple stabs,Soldier Tom,,1,King's Landing,0:16:47,0:13:24,8,2,East to King's Landing,,,,,,,,,,
1,1,1,,False,,,4,,2012-06-03,Joffrey puts Sansa aside for Margaery Tyrell. Robb marries Talisa Maegyr. Jon prepares to meet Mance Rayder. Arya says farewell to Jaqen H'ghar. Daenerys tries to rescue her dragons.,/title/tt2112510/,10,Valar Morghulis,20,,,1,Brienne of Tarth,The Riverlands,Throat slash,Stark Soldier,,1,King's Landing,0:16:47,0:13:24,8,2,East to King's Landing,,,,,,,,,,
1,1,1,,False,,,1,,2012-06-03,Joffrey puts Sansa aside for Margaery Tyrell. Robb marries Talisa Maegyr. Jon prepares to meet Mance Rayder. Arya says farewell to Jaqen H'ghar. Daenerys tries to rescue her dragons.,/title/tt2112510/,10,Valar Morghulis,20,,,1,Osha,The North,,Maester Luwin,,1,King's Landing,0:43:08,0:42:29,28,2,Winterfell,,,,,,,,,,
1,1,1,,False,,,5,,2012-06-03,Joffrey puts Sansa aside for Margaery Tyrell. Robb marries Talisa Maegyr. Jon prepares to meet Mance Rayder. Arya says farewell to Jaqen H'ghar. Daenerys tries to rescue her dragons.,/title/tt2112510/,10,Valar Morghulis,20,,,1,Daenerys Targaryen,Qarth,Dragon,Pyat Pree,,1,King's Landing,0:51:47,0:49:31,34,2,,,,,,,,,,,
1,1,1,,False,,,3,,2012-06-03,Joffrey puts Sansa aside for Margaery Tyrell. Robb marries Talisa Maegyr. Jon prepares to meet Mance Rayder. Arya says farewell to Jaqen H'ghar. Daenerys tries to rescue her dragons.,/title/tt2112510/,10,Valar Morghulis,20,,,1,Jon Snow,North of the Wall,Chest stab,Qhorin Halfhand,,1,King's Landing,0:54:51,0:51:47,35,2,Frostfang Mountains,,,,,,,,,,
1,1,1,,False,,,1,,2012-06-03,Joffrey puts Sansa aside for Margaery Tyrell. Robb marries Talisa Maegyr. Jon prepares to meet Mance Rayder. Arya says farewell to Jaqen H'ghar. Daenerys tries to rescue her dragons.,/title/tt2112510/,10,Valar Morghulis,20,,,1,Daenerys Targaryen,Qarth,Safe,Xaro Xhoan Daxos,,1,King's Landing,0:57:08,0:56:05,38,2,,,,,,,,,,,
1,1,1,,False,,,5,,2012-06-03,Joffrey puts Sansa aside for Margaery Tyrell. Robb marries Talisa Maegyr. Jon prepares to meet Mance Rayder. Arya says farewell to Jaqen H'ghar. Daenerys tries to rescue her dragons.,/title/tt2112510/,10,Valar Morghulis,20,,,1,Daenerys Targaryen,Qarth,Safe,Doreah,,1,King's Landing,0:57:08,0:56:05,38,2,,,,,,,,,,,
